epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
514,78251.7,0.08321,0.26003,0.09311,0.08209,0.89947,1,1,0.995,0.98966,1,1,0.995,0.98873,0.2361,0.19515,0.10552,0.16414,0.5609,0.000548943,0.000548943,0.000548943
515,78406.1,0.0934,0.30846,0.09626,0.08921,0.88126,1,1,0.995,0.99016,1,1,0.995,0.99199,0.24099,0.19821,0.10409,0.16912,0.57336,0.000546114,0.000546114,0.000546114
516,78561.6,0.0918,0.26101,0.10377,0.09035,0.87022,1,1,0.995,0.99195,1,1,0.995,0.995,0.24583,0.17086,0.10934,0.17102,0.5895,0.000543286,0.000543286,0.000543286
517,78717.5,0.08257,0.25496,0.09186,0.08444,0.88514,0.99852,1,0.995,0.99185,0.99852,1,0.995,0.99156,0.24769,0.1788,0.10904,0.15999,0.57808,0.000540457,0.000540457,0.000540457
518,78876.1,0.08895,0.25394,0.0966,0.08699,0.87165,0.99853,1,0.995,0.99144,0.99853,1,0.995,0.99314,0.24755,0.18389,0.11192,0.16669,0.58068,0.000537629,0.000537629,0.000537629
519,79029.9,0.0989,0.24906,0.091,0.09154,0.8706,0.99853,1,0.995,0.99029,0.99853,1,0.995,0.98399,0.24465,0.18533,0.10894,0.16547,0.59764,0.0005348,0.0005348,0.0005348
520,79182.5,0.09354,0.27996,0.09919,0.08767,0.86639,0.99853,1,0.995,0.99329,0.99853,1,0.995,0.98769,0.23797,0.18901,0.10578,0.16984,0.59886,0.000531971,0.000531971,0.000531971
521,79332.7,0.08813,0.26445,0.09392,0.08479,0.88458,0.99853,1,0.995,0.99136,0.99853,1,0.995,0.99341,0.23546,0.17873,0.10992,0.17356,0.58048,0.000529143,0.000529143,0.000529143
522,79486.4,0.0875,0.30345,0.0947,0.09008,0.88048,0.99852,1,0.995,0.98924,0.99852,1,0.995,0.9898,0.2423,0.17421,0.10902,0.16805,0.58957,0.000526314,0.000526314,0.000526314
523,79636.6,0.09126,0.28253,0.09537,0.09138,0.85693,0.99851,1,0.995,0.99021,0.99851,1,0.995,0.98939,0.2364,0.20324,0.10721,0.1648,0.59396,0.000523486,0.000523486,0.000523486
524,79796.3,0.09132,0.30478,0.09721,0.08541,0.87603,1,1,0.995,0.9939,1,1,0.995,0.99112,0.22587,0.17434,0.10441,0.16112,0.57783,0.000520657,0.000520657,0.000520657
525,79951.9,0.08839,0.28756,0.09788,0.08537,0.86247,1,1,0.995,0.99381,1,1,0.995,0.99346,0.22787,0.16419,0.10532,0.16247,0.5845,0.000517829,0.000517829,0.000517829
526,80113.6,0.09132,0.26792,0.09859,0.08656,0.86339,0.99851,1,0.995,0.9937,0.99851,1,0.995,0.99361,0.22359,0.16394,0.10887,0.1659,0.58223,0.000515,0.000515,0.000515
527,80268.9,0.08937,0.27754,0.09216,0.08419,0.859,0.9985,1,0.995,0.99367,0.9985,1,0.995,0.99063,0.23304,0.17727,0.10819,0.16627,0.61517,0.000512171,0.000512171,0.000512171
528,80425.6,0.08543,0.2874,0.09753,0.08276,0.88291,0.99853,1,0.995,0.99367,0.99853,1,0.995,0.98598,0.23893,0.19162,0.11142,0.16948,0.61975,0.000509343,0.000509343,0.000509343
529,80584.1,0.08827,0.26838,0.09889,0.08263,0.88133,1,1,0.995,0.98976,1,1,0.995,0.99373,0.24432,0.15184,0.10542,0.16922,0.605,0.000506514,0.000506514,0.000506514
530,80741.7,0.08539,0.27956,0.09824,0.0831,0.8682,1,1,0.995,0.98551,1,1,0.995,0.9896,0.23967,0.16964,0.1023,0.16476,0.59569,0.000503686,0.000503686,0.000503686
531,80900.3,0.08066,0.24288,0.09749,0.08149,0.8687,1,1,0.995,0.99138,1,1,0.995,0.9881,0.23459,0.17223,0.10262,0.16601,0.58961,0.000500857,0.000500857,0.000500857
532,81059.9,0.08163,0.25435,0.09363,0.08043,0.87942,1,1,0.995,0.9939,1,1,0.995,0.99118,0.23983,0.17219,0.1044,0.17683,0.60129,0.000498029,0.000498029,0.000498029
533,81220.3,0.08236,0.2593,0.0977,0.08067,0.86887,1,1,0.995,0.98982,1,1,0.995,0.99118,0.23978,0.17448,0.10697,0.17305,0.60373,0.0004952,0.0004952,0.0004952
534,81378.9,0.08336,0.28168,0.09144,0.08239,0.88653,1,1,0.995,0.99085,1,1,0.995,0.99176,0.24543,0.20056,0.10568,0.17372,0.61005,0.000492371,0.000492371,0.000492371
535,81534.5,0.07977,0.28618,0.09344,0.0803,0.87979,1,1,0.995,0.98089,1,1,0.995,0.99355,0.24709,0.18252,0.10919,0.1839,0.62917,0.000489543,0.000489543,0.000489543
536,81706.6,0.09113,0.27885,0.08884,0.08359,0.89134,1,1,0.995,0.98137,1,1,0.995,0.98719,0.24321,0.17906,0.10666,0.18398,0.63694,0.000486714,0.000486714,0.000486714
537,81862.6,0.08314,0.3036,0.09446,0.08206,0.86807,1,1,0.995,0.9939,1,1,0.995,0.99147,0.24293,0.16205,0.1057,0.18483,0.64588,0.000483886,0.000483886,0.000483886
538,82021.2,0.09174,0.31039,0.09538,0.08397,0.87838,1,1,0.995,0.99087,1,1,0.995,0.99108,0.23801,0.19857,0.0974,0.17779,0.63411,0.000481057,0.000481057,0.000481057
539,82178.6,0.09112,0.2689,0.09108,0.08139,0.88742,1,1,0.995,0.99346,1,1,0.995,0.995,0.23967,0.16871,0.10013,0.17149,0.62454,0.000478229,0.000478229,0.000478229
540,82342.4,0.08537,0.29928,0.0945,0.08241,0.86093,1,1,0.995,0.99364,1,1,0.995,0.995,0.23415,0.17549,0.09965,0.16431,0.60805,0.0004754,0.0004754,0.0004754
541,82474,0.08796,0.31885,0.09829,0.08256,0.88575,1,1,0.995,0.9939,1,1,0.995,0.99006,0.23536,0.19737,0.10363,0.16547,0.60691,0.000472571,0.000472571,0.000472571
542,82604.8,0.0886,0.26937,0.09819,0.08511,0.87422,1,1,0.995,0.9939,1,1,0.995,0.98557,0.22219,0.18997,0.10176,0.15027,0.57104,0.000469743,0.000469743,0.000469743
543,82737.7,0.08238,0.28788,0.08886,0.07983,0.88049,1,1,0.995,0.99381,1,1,0.995,0.98539,0.2283,0.18645,0.10586,0.16853,0.58107,0.000466914,0.000466914,0.000466914
544,82899.3,0.09086,0.32787,0.09534,0.08917,0.87245,1,1,0.995,0.99381,1,1,0.995,0.98955,0.23647,0.22091,0.10162,0.16848,0.6065,0.000464086,0.000464086,0.000464086
545,83054.9,0.08813,0.31057,0.09486,0.08719,0.87726,1,1,0.995,0.99381,1,1,0.995,0.995,0.23042,0.2114,0.10132,0.15976,0.59459,0.000461257,0.000461257,0.000461257
546,83213.4,0.0857,0.27551,0.09124,0.08623,0.88519,1,1,0.995,0.99373,1,1,0.995,0.995,0.23504,0.20626,0.10202,0.16467,0.59867,0.000458429,0.000458429,0.000458429
547,83369.6,0.08223,0.25801,0.09879,0.08233,0.88608,0.99852,1,0.995,0.99323,0.99852,1,0.995,0.99252,0.23678,0.1758,0.10415,0.17912,0.61439,0.0004556,0.0004556,0.0004556
548,83528.3,0.08937,0.25574,0.09394,0.08403,0.8856,0.99852,1,0.995,0.99294,0.99852,1,0.995,0.995,0.22012,0.21015,0.09872,0.16705,0.58447,0.000452771,0.000452771,0.000452771
549,83683.4,0.09558,0.27097,0.09725,0.08747,0.87206,0.99848,1,0.995,0.99318,0.99848,1,0.995,0.995,0.224,0.17631,0.10219,0.16115,0.56719,0.000449943,0.000449943,0.000449943
550,83840.7,0.08576,0.26563,0.09282,0.08186,0.89101,0.99851,1,0.995,0.99362,0.99851,1,0.995,0.99094,0.22323,0.18634,0.10076,0.16584,0.57404,0.000447114,0.000447114,0.000447114
551,83994.3,0.08818,0.26957,0.09391,0.08511,0.87606,0.99851,1,0.995,0.99202,0.99851,1,0.995,0.99025,0.22653,0.17045,0.10497,0.17523,0.57783,0.000444286,0.000444286,0.000444286
552,84150.2,0.08514,0.26502,0.09081,0.08275,0.87159,0.99852,1,0.995,0.99261,0.99852,1,0.995,0.99341,0.23525,0.16974,0.10403,0.18238,0.59216,0.000441457,0.000441457,0.000441457
553,84304.8,0.08567,0.2791,0.09345,0.08436,0.87074,0.99852,1,0.995,0.99012,0.99852,1,0.995,0.995,0.21751,0.16916,0.10543,0.17745,0.56423,0.000438629,0.000438629,0.000438629
554,84462.7,0.08526,0.25511,0.09487,0.08302,0.89109,0.99852,1,0.995,0.98599,0.99852,1,0.995,0.9911,0.22646,0.17354,0.1026,0.17503,0.57245,0.0004358,0.0004358,0.0004358
555,84615.7,0.09045,0.25418,0.09639,0.08841,0.88225,0.99853,1,0.995,0.99184,0.99853,1,0.995,0.995,0.24152,0.16847,0.10669,0.18064,0.62106,0.000432971,0.000432971,0.000432971
556,84769.7,0.08442,0.25329,0.09216,0.08456,0.88544,0.99853,1,0.995,0.99356,0.99853,1,0.995,0.995,0.24865,0.18341,0.10393,0.18331,0.64023,0.000430143,0.000430143,0.000430143
557,84923,0.08606,0.24096,0.09373,0.0861,0.87434,0.99852,1,0.995,0.99148,0.99852,1,0.995,0.995,0.24115,0.16665,0.10549,0.18629,0.62428,0.000427314,0.000427314,0.000427314
558,85082.3,0.08799,0.26179,0.09558,0.08454,0.87209,0.99852,1,0.995,0.99279,0.99852,1,0.995,0.99037,0.22752,0.16988,0.10774,0.17042,0.59324,0.000424486,0.000424486,0.000424486
559,85237.2,0.08994,0.25776,0.09311,0.08697,0.87144,0.99854,1,0.995,0.99049,0.99854,1,0.995,0.99252,0.23213,0.17253,0.10572,0.18049,0.62152,0.000421657,0.000421657,0.000421657
560,85400.9,0.08477,0.24033,0.09229,0.08397,0.86879,0.99853,1,0.995,0.99255,0.99853,1,0.995,0.99223,0.24065,0.1747,0.10258,0.18043,0.63601,0.000418829,0.000418829,0.000418829
561,85555.4,0.0859,0.25409,0.09547,0.08684,0.8705,1,1,0.995,0.99061,1,1,0.995,0.99252,0.24969,0.18183,0.10189,0.17272,0.62556,0.000416,0.000416,0.000416
562,85710.8,0.08943,0.25798,0.08949,0.08655,0.862,1,1,0.995,0.99267,1,1,0.995,0.99046,0.25083,0.16539,0.10099,0.16408,0.60965,0.000413171,0.000413171,0.000413171
563,85866.1,0.08848,0.26959,0.08962,0.08557,0.86788,1,1,0.995,0.99199,1,1,0.995,0.99258,0.24522,0.17315,0.10344,0.16099,0.6119,0.000410343,0.000410343,0.000410343
564,86020.6,0.08446,0.28586,0.09122,0.08479,0.88016,0.99853,1,0.995,0.99152,0.99853,1,0.995,0.99326,0.23829,0.14953,0.10308,0.16175,0.6067,0.000407514,0.000407514,0.000407514
565,86175.5,0.08383,0.26805,0.09409,0.08633,0.85692,0.99853,1,0.995,0.99009,0.99853,1,0.995,0.995,0.23702,0.15098,0.10359,0.16768,0.59376,0.000404686,0.000404686,0.000404686
566,86328.1,0.0861,0.24922,0.09335,0.08195,0.8802,1,1,0.995,0.99088,1,1,0.995,0.995,0.23474,0.15123,0.10426,0.16032,0.60483,0.000401857,0.000401857,0.000401857
567,86481.4,0.09273,0.24681,0.09564,0.08697,0.88694,1,1,0.995,0.99122,1,1,0.995,0.995,0.23901,0.15599,0.10163,0.16539,0.61801,0.000399029,0.000399029,0.000399029
568,86614.5,0.08676,0.27429,0.08696,0.08457,0.89005,1,1,0.995,0.99222,1,1,0.995,0.99364,0.23515,0.15941,0.10041,0.16204,0.62328,0.0003962,0.0003962,0.0003962
569,86744.2,0.08973,0.24443,0.09714,0.08628,0.8743,1,1,0.995,0.98976,1,1,0.995,0.995,0.23512,0.15994,0.09672,0.16774,0.61977,0.000393371,0.000393371,0.000393371
570,86877.3,0.08351,0.24325,0.08899,0.08584,0.89295,1,1,0.995,0.98956,1,1,0.995,0.995,0.23495,0.14415,0.09972,0.16345,0.60423,0.000390543,0.000390543,0.000390543
571,87004.7,0.08075,0.22986,0.0967,0.08293,0.86584,1,1,0.995,0.99213,1,1,0.995,0.995,0.23085,0.16448,0.10255,0.15751,0.58262,0.000387714,0.000387714,0.000387714
572,87136,0.08141,0.24092,0.09404,0.0856,0.84829,1,1,0.995,0.99061,1,1,0.995,0.99234,0.22849,0.17795,0.10092,0.16113,0.57677,0.000384886,0.000384886,0.000384886
573,87263.6,0.0839,0.25405,0.0956,0.08416,0.86629,1,1,0.995,0.99258,1,1,0.995,0.99225,0.22617,0.17972,0.10437,0.16729,0.57505,0.000382057,0.000382057,0.000382057
574,87391.5,0.08492,0.24652,0.09184,0.08195,0.86282,1,1,0.995,0.99355,1,1,0.995,0.98971,0.21176,0.16526,0.10195,0.16834,0.56132,0.000379229,0.000379229,0.000379229
575,87525,0.08559,0.22723,0.09228,0.083,0.86108,1,1,0.995,0.99381,1,1,0.995,0.99217,0.21652,0.17246,0.10227,0.16786,0.57063,0.0003764,0.0003764,0.0003764
576,87654.8,0.08214,0.2601,0.09585,0.07843,0.87706,0.99852,1,0.995,0.99376,0.99852,1,0.995,0.99296,0.22647,0.15274,0.10416,0.16526,0.58612,0.000373571,0.000373571,0.000373571
577,87807.9,0.08638,0.23417,0.09351,0.08456,0.85603,0.99853,1,0.995,0.99379,0.99853,1,0.995,0.99352,0.22191,0.15394,0.10294,0.16185,0.57362,0.000370743,0.000370743,0.000370743
578,87966.1,0.0841,0.23883,0.09249,0.08057,0.87589,0.99852,1,0.995,0.99379,0.99852,1,0.995,0.995,0.2217,0.15526,0.10194,0.15854,0.56845,0.000367914,0.000367914,0.000367914
579,88119.7,0.08458,0.2298,0.08489,0.08325,0.88202,1,1,0.995,0.99364,1,1,0.995,0.995,0.21933,0.14577,0.10529,0.16382,0.57324,0.000365086,0.000365086,0.000365086
580,88279.8,0.08252,0.22804,0.09001,0.08195,0.87135,1,1,0.995,0.99328,1,1,0.995,0.995,0.22857,0.15527,0.1075,0.16563,0.59167,0.000362257,0.000362257,0.000362257
581,88434.6,0.07961,0.24568,0.08838,0.08256,0.86948,1,1,0.995,0.99176,1,1,0.995,0.995,0.23306,0.1432,0.1068,0.16743,0.58375,0.000359429,0.000359429,0.000359429
582,88589.2,0.07833,0.24589,0.08657,0.07831,0.87474,1,1,0.995,0.99175,1,1,0.995,0.995,0.22563,0.14869,0.10776,0.15259,0.55369,0.0003566,0.0003566,0.0003566
583,88743.1,0.0809,0.22471,0.08477,0.07835,0.87521,1,1,0.995,0.99373,1,1,0.995,0.995,0.22294,0.15006,0.11108,0.15081,0.55581,0.000353771,0.000353771,0.000353771
584,88900.6,0.08323,0.23209,0.09242,0.08114,0.8926,1,1,0.995,0.99373,1,1,0.995,0.995,0.2278,0.14867,0.10561,0.15385,0.57239,0.000350943,0.000350943,0.000350943
585,89057.4,0.08031,0.24972,0.09239,0.08105,0.86389,1,1,0.995,0.99328,1,1,0.995,0.995,0.23407,0.14382,0.10369,0.16185,0.58324,0.000348114,0.000348114,0.000348114
586,89210.9,0.08355,0.23374,0.0887,0.08247,0.87558,1,1,0.995,0.99185,1,1,0.995,0.995,0.22564,0.14238,0.09908,0.16331,0.56245,0.000345286,0.000345286,0.000345286
587,89365.3,0.08,0.22442,0.09148,0.07985,0.86812,1,1,0.995,0.99364,1,1,0.995,0.995,0.22544,0.14889,0.09686,0.16424,0.5604,0.000342457,0.000342457,0.000342457
588,89522.2,0.0773,0.20374,0.08474,0.07483,0.87454,1,1,0.995,0.99213,1,1,0.995,0.995,0.22703,0.15492,0.09844,0.1723,0.57108,0.000339629,0.000339629,0.000339629
589,89680.7,0.07869,0.22782,0.09111,0.07902,0.87666,1,1,0.995,0.99364,1,1,0.995,0.995,0.23275,0.17011,0.09734,0.1754,0.58639,0.0003368,0.0003368,0.0003368
590,89834.2,0.0816,0.23511,0.09249,0.08038,0.8613,1,1,0.995,0.99355,1,1,0.995,0.9912,0.23129,0.16337,0.09935,0.17668,0.5902,0.000333971,0.000333971,0.000333971
591,89989.2,0.08635,0.23971,0.09776,0.08231,0.88206,1,1,0.995,0.99328,1,1,0.995,0.99355,0.23081,0.15116,0.10122,0.18308,0.59813,0.000331143,0.000331143,0.000331143
592,90148.8,0.08088,0.23104,0.08192,0.07716,0.8967,1,1,0.995,0.99293,1,1,0.995,0.995,0.23386,0.14852,0.09911,0.17082,0.6054,0.000328314,0.000328314,0.000328314
593,90302.7,0.08128,0.23476,0.09772,0.07748,0.87915,1,1,0.995,0.99337,1,1,0.995,0.995,0.24485,0.16299,0.1004,0.17331,0.60687,0.000325486,0.000325486,0.000325486
594,90463.1,0.07875,0.2206,0.09132,0.07575,0.86047,1,1,0.995,0.99355,1,1,0.995,0.995,0.23762,0.15619,0.10016,0.17133,0.60302,0.000322657,0.000322657,0.000322657
595,90617,0.07666,0.23141,0.08981,0.07596,0.87421,1,1,0.995,0.99373,1,1,0.995,0.995,0.23396,0.14295,0.0992,0.17735,0.59331,0.000319829,0.000319829,0.000319829
596,90767.6,0.07893,0.20896,0.09413,0.07534,0.87322,1,1,0.995,0.99381,1,1,0.995,0.995,0.21596,0.15154,0.09791,0.1741,0.56371,0.000317,0.000317,0.000317
597,90923.8,0.08069,0.22776,0.09069,0.07692,0.87929,1,1,0.995,0.9939,1,1,0.995,0.995,0.21252,0.15514,0.10051,0.17415,0.54631,0.000314171,0.000314171,0.000314171
598,91083.7,0.07752,0.22595,0.08713,0.07466,0.87907,1,1,0.995,0.9939,1,1,0.995,0.99399,0.22324,0.15222,0.09905,0.16927,0.55577,0.000311343,0.000311343,0.000311343
599,91235.4,0.08215,0.23634,0.09133,0.07966,0.86719,1,1,0.995,0.99175,1,1,0.995,0.99399,0.22136,0.14452,0.09879,0.16632,0.55397,0.000308514,0.000308514,0.000308514
600,91365.3,0.08269,0.21764,0.08837,0.08097,0.87677,1,1,0.995,0.9939,1,1,0.995,0.99149,0.22397,0.15119,0.09921,0.1642,0.56251,0.000305686,0.000305686,0.000305686
601,91496.9,0.08279,0.24041,0.09949,0.07922,0.86561,1,1,0.995,0.9939,1,1,0.995,0.995,0.21514,0.14779,0.10097,0.16185,0.55296,0.000302857,0.000302857,0.000302857
602,91629.9,0.08043,0.2144,0.09118,0.07669,0.87535,1,1,0.995,0.99381,1,1,0.995,0.995,0.21971,0.13952,0.10004,0.16036,0.55544,0.000300029,0.000300029,0.000300029
603,91782.9,0.07466,0.21503,0.09095,0.07596,0.87599,1,1,0.995,0.99381,1,1,0.995,0.995,0.22437,0.12865,0.09998,0.16667,0.56939,0.0002972,0.0002972,0.0002972
604,91940,0.07515,0.20291,0.08967,0.0728,0.86909,1,1,0.995,0.99364,1,1,0.995,0.99275,0.22768,0.1419,0.10065,0.17225,0.58654,0.000294371,0.000294371,0.000294371
605,92093,0.07883,0.20826,0.09445,0.07701,0.86651,1,1,0.995,0.99381,1,1,0.995,0.995,0.22257,0.14836,0.09779,0.1713,0.57225,0.000291543,0.000291543,0.000291543
606,92246.3,0.08136,0.19682,0.08906,0.08007,0.86061,1,1,0.995,0.99381,1,1,0.995,0.995,0.2322,0.14315,0.09695,0.16377,0.57861,0.000288714,0.000288714,0.000288714
607,92397.9,0.07836,0.21547,0.08823,0.07611,0.87359,1,1,0.995,0.99381,1,1,0.995,0.995,0.24365,0.13032,0.0984,0.16994,0.59893,0.000285886,0.000285886,0.000285886
608,92555.5,0.08003,0.22327,0.09398,0.07815,0.86789,1,1,0.995,0.99381,1,1,0.995,0.995,0.24215,0.13008,0.09987,0.1706,0.60101,0.000283057,0.000283057,0.000283057
609,92715.3,0.07404,0.20077,0.08745,0.07572,0.8652,1,1,0.995,0.99381,1,1,0.995,0.995,0.23202,0.13393,0.09811,0.16565,0.58895,0.000280229,0.000280229,0.000280229
610,92869.6,0.078,0.22091,0.09239,0.07583,0.86963,1,1,0.995,0.9939,1,1,0.995,0.995,0.23311,0.13278,0.10034,0.16945,0.60026,0.0002774,0.0002774,0.0002774
611,93024.2,0.07584,0.23663,0.09252,0.07558,0.87326,1,1,0.995,0.9939,1,1,0.995,0.995,0.22587,0.14813,0.09758,0.1696,0.6035,0.000274571,0.000274571,0.000274571
612,93180,0.07252,0.22625,0.09238,0.07379,0.87875,1,1,0.995,0.9939,1,1,0.995,0.995,0.2196,0.13715,0.10193,0.16801,0.60198,0.000271743,0.000271743,0.000271743
613,93340.1,0.07691,0.21331,0.08996,0.07554,0.87371,1,1,0.995,0.9939,1,1,0.995,0.995,0.22212,0.13929,0.10114,0.17084,0.58645,0.000268914,0.000268914,0.000268914
614,93492.1,0.07623,0.23309,0.08884,0.07689,0.86191,1,1,0.995,0.99373,1,1,0.995,0.995,0.22649,0.14477,0.09773,0.16758,0.57436,0.000266086,0.000266086,0.000266086
615,93647.6,0.07263,0.21217,0.09014,0.07303,0.87186,1,1,0.995,0.9939,1,1,0.995,0.995,0.22843,0.13766,0.09818,0.16904,0.57749,0.000263257,0.000263257,0.000263257
616,93803,0.07311,0.22194,0.08937,0.07578,0.86454,1,1,0.995,0.9939,1,1,0.995,0.995,0.22613,0.14609,0.10167,0.16867,0.5893,0.000260429,0.000260429,0.000260429
617,93957.8,0.07786,0.23098,0.08371,0.0723,0.86129,0.99853,1,0.995,0.99387,0.99853,1,0.995,0.995,0.22705,0.13503,0.10064,0.17045,0.59832,0.0002576,0.0002576,0.0002576
618,94112.6,0.07909,0.19854,0.09175,0.07703,0.88178,0.99853,1,0.995,0.99387,0.99853,1,0.995,0.995,0.23189,0.13039,0.09908,0.16782,0.59653,0.000254771,0.000254771,0.000254771
619,94265.1,0.07905,0.22631,0.09112,0.07636,0.87462,0.99851,1,0.995,0.9915,0.99851,1,0.995,0.995,0.22627,0.1259,0.0994,0.16542,0.58329,0.000251943,0.000251943,0.000251943
620,94425,0.07748,0.22588,0.08175,0.07587,0.87168,1,1,0.995,0.9939,1,1,0.995,0.995,0.22429,0.14339,0.0998,0.16531,0.57282,0.000249114,0.000249114,0.000249114
621,94578.6,0.07818,0.24544,0.08795,0.07795,0.8794,1,1,0.995,0.9939,1,1,0.995,0.99293,0.22471,0.1441,0.09882,0.16059,0.56208,0.000246286,0.000246286,0.000246286
622,94733.2,0.07243,0.21255,0.09165,0.07246,0.86707,1,1,0.995,0.99364,1,1,0.995,0.995,0.22025,0.13634,0.09986,0.16948,0.55943,0.000243457,0.000243457,0.000243457
623,94885.9,0.06749,0.20887,0.09093,0.07217,0.8704,1,1,0.995,0.99381,1,1,0.995,0.995,0.22363,0.1362,0.09899,0.16779,0.57254,0.000240629,0.000240629,0.000240629
624,95017.8,0.07351,0.2276,0.09144,0.07222,0.87944,0.99852,1,0.995,0.9937,0.99852,1,0.995,0.995,0.22358,0.12817,0.09974,0.17099,0.58806,0.0002378,0.0002378,0.0002378
625,95148.8,0.06972,0.20789,0.08467,0.07168,0.86819,0.99853,1,0.995,0.9937,0.99853,1,0.995,0.995,0.2225,0.13589,0.10107,0.17119,0.59112,0.000234971,0.000234971,0.000234971
626,95277.7,0.07779,0.21379,0.08961,0.07532,0.87366,0.99851,1,0.995,0.9893,0.99851,1,0.995,0.995,0.22381,0.14236,0.10511,0.16588,0.59446,0.000232143,0.000232143,0.000232143
627,95437,0.07275,0.22013,0.09127,0.07647,0.86018,0.99852,1,0.995,0.98889,0.99852,1,0.995,0.99075,0.22417,0.14397,0.10261,0.15823,0.58992,0.000229314,0.000229314,0.000229314
628,95597.4,0.07476,0.21391,0.08335,0.07285,0.87533,0.99852,1,0.995,0.98527,0.99852,1,0.995,0.98862,0.22532,0.15842,0.09933,0.1562,0.58429,0.000226486,0.000226486,0.000226486
629,95753.5,0.07879,0.21242,0.08709,0.07289,0.87192,0.99853,1,0.995,0.99358,0.99853,1,0.995,0.98827,0.22625,0.1544,0.09994,0.15585,0.57282,0.000223657,0.000223657,0.000223657
630,95912.5,0.07273,0.19126,0.08333,0.0768,0.87973,0.99851,1,0.995,0.99367,0.99851,1,0.995,0.995,0.21847,0.14274,0.09577,0.15192,0.562,0.000220829,0.000220829,0.000220829
631,96065.4,0.07631,0.20388,0.08994,0.07278,0.86337,0.99852,1,0.995,0.99365,0.99852,1,0.995,0.995,0.21506,0.13384,0.09699,0.15639,0.56759,0.000218,0.000218,0.000218
632,96226.2,0.07043,0.21218,0.09192,0.07116,0.86047,0.99852,1,0.995,0.99358,0.99852,1,0.995,0.99229,0.21746,0.14637,0.09469,0.15835,0.58053,0.000215171,0.000215171,0.000215171
633,96383.1,0.0729,0.22278,0.08497,0.07233,0.87787,0.99853,1,0.995,0.99365,0.99853,1,0.995,0.995,0.21167,0.14935,0.09698,0.16234,0.57181,0.000212343,0.000212343,0.000212343
634,96535.8,0.073,0.21184,0.09499,0.07399,0.8774,0.99852,1,0.995,0.99344,0.99852,1,0.995,0.995,0.21416,0.14591,0.09389,0.16092,0.56633,0.000209514,0.000209514,0.000209514
635,96691.1,0.07537,0.20464,0.08844,0.07338,0.86151,0.99853,1,0.995,0.99344,0.99853,1,0.995,0.995,0.21926,0.1319,0.09332,0.15901,0.55869,0.000206686,0.000206686,0.000206686
636,96846.2,0.07342,0.20333,0.08528,0.07142,0.86544,0.99852,1,0.995,0.99367,0.99852,1,0.995,0.995,0.21047,0.13211,0.09324,0.15351,0.53949,0.000203857,0.000203857,0.000203857
637,96999.5,0.07851,0.19783,0.08478,0.07267,0.86852,0.99852,1,0.995,0.99361,0.99852,1,0.995,0.995,0.2118,0.12506,0.09233,0.15499,0.54124,0.000201029,0.000201029,0.000201029
638,97159.3,0.07457,0.19167,0.08538,0.07072,0.86721,0.99852,1,0.995,0.99376,0.99852,1,0.995,0.995,0.21753,0.1291,0.09336,0.16234,0.56435,0.0001982,0.0001982,0.0001982
639,97314.5,0.07672,0.21047,0.08047,0.07255,0.86263,0.99853,1,0.995,0.99376,0.99853,1,0.995,0.995,0.22034,0.12259,0.09332,0.16675,0.56563,0.000195371,0.000195371,0.000195371
640,97472.5,0.07305,0.20416,0.08572,0.07287,0.88097,0.99853,1,0.995,0.99379,0.99853,1,0.995,0.995,0.22238,0.12341,0.09325,0.16014,0.56663,0.000192543,0.000192543,0.000192543
641,97626.3,0.0695,0.18651,0.08412,0.07099,0.87526,1,1,0.995,0.9939,1,1,0.995,0.995,0.22119,0.13214,0.09422,0.16164,0.5644,0.000189714,0.000189714,0.000189714
642,97782,0.07241,0.1888,0.08502,0.07195,0.84331,1,1,0.995,0.9939,1,1,0.995,0.995,0.21319,0.12849,0.09589,0.16049,0.55295,0.000186886,0.000186886,0.000186886
643,97936.8,0.07346,0.20147,0.08948,0.07233,0.88172,1,1,0.995,0.99373,1,1,0.995,0.995,0.21285,0.1281,0.09709,0.1632,0.55383,0.000184057,0.000184057,0.000184057
644,98091.1,0.0706,0.19469,0.08998,0.07046,0.87566,1,1,0.995,0.99364,1,1,0.995,0.995,0.21127,0.13094,0.09519,0.16659,0.5547,0.000181229,0.000181229,0.000181229
645,98247,0.07277,0.18772,0.08459,0.06794,0.86326,1,1,0.995,0.99364,1,1,0.995,0.995,0.21568,0.1304,0.09521,0.17184,0.56147,0.0001784,0.0001784,0.0001784
646,98403.3,0.07028,0.18575,0.08709,0.06879,0.87812,1,1,0.995,0.99373,1,1,0.995,0.995,0.21539,0.13542,0.09545,0.16365,0.55754,0.000175571,0.000175571,0.000175571
647,98557.5,0.07091,0.19463,0.08589,0.07072,0.86922,1,1,0.995,0.99381,1,1,0.995,0.995,0.2098,0.13958,0.0925,0.15777,0.54038,0.000172743,0.000172743,0.000172743
648,98690.7,0.07204,0.19072,0.08799,0.07279,0.85858,1,1,0.995,0.99381,1,1,0.995,0.995,0.20957,0.13077,0.09493,0.15797,0.53494,0.000169914,0.000169914,0.000169914
